cluster_number,day_of_week,month_of_year,department_id,demand,meand_demand,std_demand
125,0,3,23,16,15.75,7.719024118
126,0,3,3,7,9,5.61248608
126,0,3,3,10,9,5.61248608
126,0,3,3,18,9,5.61248608
126,0,3,3,7,9,5.61248608
126,0,3,3,3,9,5.61248608
127,0,3,4,3,8.5,7.593857167
127,0,3,4,14,8.5,7.593857167
127,0,3,4,1,8.5,7.593857167
127,0,3,4,16,8.5,7.593857167
128,0,3,5,173,112,51.49109955
128,0,3,5,128,112,51.49109955
128,0,3,5,51,112,51.49109955
128,0,3,5,96,112,51.49109955
129,0,3,6,13,16.71428571,11.10126548
129,0,3,6,28,16.71428571,11.10126548
129,0,3,6,11,16.71428571,11.10126548
129,0,3,6,19,16.71428571,11.10126548
129,0,3,6,34,16.71428571,11.10126548
129,0,3,6,10,16.71428571,11.10126548
129,0,3,6,2,16.71428571,11.10126548
130,0,3,7,70,68,45.80829619
130,0,3,7,31,68,45.80829619
130,0,3,7,65,68,45.80829619
130,0,3,7,123,68,45.80829619
130,0,3,7,5,68,45.80829619
130,0,3,7,114,68,45.80829619
131,0,3,8,47,46.25,24.06068716
131,0,3,8,28,46.25,24.06068716
131,0,3,8,80,46.25,24.06068716
131,0,3,8,30,46.25,24.06068716
132,0,3,9,104,96.83333333,69.27746146
132,0,3,9,201,96.83333333,69.27746146
132,0,3,9,152,96.83333333,69.27746146
132,0,3,9,60,96.83333333,69.27746146
132,0,3,9,20,96.83333333,69.27746146
132,0,3,9,44,96.83333333,69.27746146
133,0,4,10,21,105.6,94.73542104
133,0,4,10,246,105.6,94.73542104
133,0,4,10,147,105.6,94.73542104
133,0,4,10,93,105.6,94.73542104
133,0,4,10,21,105.6,94.73542104
134,0,4,11,123,82.85714286,71.96162999
134,0,4,11,26,82.85714286,71.96162999
134,0,4,11,9,82.85714286,71.96162999
134,0,4,11,132,82.85714286,71.96162999
134,0,4,11,7,82.85714286,71.96162999
134,0,4,11,88,82.85714286,71.96162999
134,0,4,11,195,82.85714286,71.96162999
135,0,4,12,16,42.5,30.35896353
135,0,4,12,59,42.5,30.35896353
135,0,4,12,77,42.5,30.35896353
135,0,4,12,18,42.5,30.35896353
136,0,4,13,11,22.5,19.23278451
136,0,4,13,7,22.5,19.23278451
136,0,4,13,2,22.5,19.23278451
136,0,4,13,52,22.5,19.23278451
136,0,4,13,28,22.5,19.23278451
136,0,4,13,35,22.5,19.23278451
137,0,4,14,51,17.8,19.40876091
137,0,4,14,11,17.8,19.40876091
137,0,4,14,6,17.8,19.40876091
137,0,4,14,18,17.8,19.40876091
137,0,4,14,3,17.8,19.40876091
138,0,4,15,43,28.6,15.82087229
138,0,4,15,41,28.6,15.82087229
138,0,4,15,12,28.6,15.82087229
138,0,4,15,11,28.6,15.82087229
138,0,4,15,36,28.6,15.82087229
139,0,4,16,41,67.16666667,54.36696301
139,0,4,16,115,67.16666667,54.36696301
139,0,4,16,110,67.16666667,54.36696301
139,0,4,16,2,67.16666667,54.36696301
139,0,4,16,121,67.16666667,54.36696301
139,0,4,16,14,67.16666667,54.36696301
140,0,4,17,39,36.2,18.24006579
140,0,4,17,57,36.2,18.24006579
140,0,4,17,32,36.2,18.24006579
140,0,4,17,45,36.2,18.24006579
140,0,4,17,8,36.2,18.24006579
141,0,4,18,161,75.16666667,58.98276584
141,0,4,18,111,75.16666667,58.98276584
141,0,4,18,70,75.16666667,58.98276584
141,0,4,18,6,75.16666667,58.98276584
141,0,4,18,14,75.16666667,58.98276584
141,0,4,18,89,75.16666667,58.98276584
142,0,4,19,2,9.5,5.196152423
142,0,4,19,11,9.5,5.196152423
142,0,4,19,14,9.5,5.196152423
142,0,4,19,11,9.5,5.196152423
143,0,4,2,32,110.8571429,82.5256093
143,0,4,2,206,110.8571429,82.5256093
143,0,4,2,181,110.8571429,82.5256093
143,0,4,2,56,110.8571429,82.5256093
143,0,4,2,105,110.8571429,82.5256093
143,0,4,2,5,110.8571429,82.5256093
143,0,4,2,191,110.8571429,82.5256093
144,0,4,20,42,18.6,14.02854233
144,0,4,20,19,18.6,14.02854233
144,0,4,20,6,18.6,14.02854233
144,0,4,20,16,18.6,14.02854233
144,0,4,20,10,18.6,14.02854233
145,0,4,21,5,6.5,2.121320344
145,0,4,21,8,6.5,2.121320344
146,0,4,22,4,7,2.828427125
146,0,4,22,10,7,2.828427125
146,0,4,22,9,7,2.828427125
146,0,4,22,8,7,2.828427125
146,0,4,22,4,7,2.828427125
147,0,4,23,36,20.4,12.93445012
147,0,4,23,15,20.4,12.93445012
147,0,4,23,6,20.4,12.93445012
147,0,4,23,13,20.4,12.93445012
147,0,4,23,32,20.4,12.93445012
148,0,4,3,10,8.333333333,4.725815626
148,0,4,3,12,8.333333333,4.725815626
148,0,4,3,3,8.333333333,4.725815626
149,0,4,4,21,17.5,4.949747468
149,0,4,4,14,17.5,4.949747468
150,0,4,5,5,57.14285714,40.70392516
150,0,4,5,18,57.14285714,40.70392516
150,0,4,5,94,57.14285714,40.70392516
150,0,4,5,86,57.14285714,40.70392516
150,0,4,5,73,57.14285714,40.70392516
150,0,4,5,102,57.14285714,40.70392516
150,0,4,5,22,57.14285714,40.70392516
151,0,4,6,38,23.83333333,15.2894299
151,0,4,6,14,23.83333333,15.2894299
151,0,4,6,46,23.83333333,15.2894299
151,0,4,6,14,23.83333333,15.2894299
151,0,4,6,24,23.83333333,15.2894299
151,0,4,6,7,23.83333333,15.2894299
152,0,4,7,92,86.5,50.3487835
152,0,4,7,23,86.5,50.3487835
152,0,4,7,146,86.5,50.3487835
152,0,4,7,85,86.5,50.3487835
153,0,4,8,54,46.83333333,25.19060671
153,0,4,8,20,46.83333333,25.19060671
153,0,4,8,87,46.83333333,25.19060671
153,0,4,8,22,46.83333333,25.19060671
153,0,4,8,40,46.83333333,25.19060671
153,0,4,8,58,46.83333333,25.19060671
154,0,4,9,15,93.71428571,90.47046348
154,0,4,9,17,93.71428571,90.47046348
154,0,4,9,3,93.71428571,90.47046348
154,0,4,9,243,93.71428571,90.47046348
154,0,4,9,165,93.71428571,90.47046348
154,0,4,9,83,93.71428571,90.47046348
154,0,4,9,130,93.71428571,90.47046348
155,0,5,10,60,107.2857143,80.49785564
155,0,5,10,61,107.2857143,80.49785564
155,0,5,10,84,107.2857143,80.49785564
155,0,5,10,138,107.2857143,80.49785564
155,0,5,10,257,107.2857143,80.49785564
155,0,5,10,10,107.2857143,80.49785564
155,0,5,10,141,107.2857143,80.49785564
156,0,5,11,136,140.3333333,95.11396673
156,0,5,11,265,140.3333333,95.11396673
156,0,5,11,114,140.3333333,95.11396673
156,0,5,11,72,140.3333333,95.11396673
156,0,5,11,18,140.3333333,95.11396673
156,0,5,11,237,140.3333333,95.11396673
157,0,5,12,113,83.33333333,38.18725791
157,0,5,12,141,83.33333333,38.18725791
157,0,5,12,67,83.33333333,38.18725791
157,0,5,12,49,83.33333333,38.18725791
157,0,5,12,43,83.33333333,38.18725791
157,0,5,12,87,83.33333333,38.18725791
158,0,5,13,54,35.28571429,25.59110709
158,0,5,13,77,35.28571429,25.59110709
158,0,5,13,14,35.28571429,25.59110709
158,0,5,13,1,35.28571429,25.59110709
158,0,5,13,23,35.28571429,25.59110709
158,0,5,13,35,35.28571429,25.59110709
158,0,5,13,43,35.28571429,25.59110709
159,0,5,14,38,18,13.8151056
159,0,5,14,17,18,13.8151056
159,0,5,14,5,18,13.8151056
159,0,5,14,1,18,13.8151056
159,0,5,14,38,18,13.8151056
159,0,5,14,15,18,13.8151056
159,0,5,14,20,18,13.8151056
159,0,5,14,10,18,13.8151056
160,0,5,15,24,32.66666667,15.01665742
160,0,5,15,37,32.66666667,15.01665742
160,0,5,15,42,32.66666667,15.01665742
160,0,5,15,40,32.66666667,15.01665742
160,0,5,15,30,32.66666667,15.01665742
160,0,5,15,11,32.66666667,15.01665742
160,0,5,15,63,32.66666667,15.01665742
160,0,5,15,22,32.66666667,15.01665742
160,0,5,15,25,32.66666667,15.01665742
161,0,5,16,66,88.14285714,37.73340064
161,0,5,16,152,88.14285714,37.73340064
161,0,5,16,107,88.14285714,37.73340064
161,0,5,16,79,88.14285714,37.73340064
161,0,5,16,113,88.14285714,37.73340064
161,0,5,16,52,88.14285714,37.73340064
161,0,5,16,48,88.14285714,37.73340064
162,0,5,17,16,28.28571429,13.85296943
162,0,5,17,50,28.28571429,13.85296943
162,0,5,17,24,28.28571429,13.85296943
162,0,5,17,13,28.28571429,13.85296943
162,0,5,17,43,28.28571429,13.85296943
162,0,5,17,21,28.28571429,13.85296943
162,0,5,17,31,28.28571429,13.85296943
163,0,5,18,80,87.4,44.81406029
163,0,5,18,161,87.4,44.81406029
163,0,5,18,91,87.4,44.81406029
163,0,5,18,60,87.4,44.81406029
163,0,5,18,45,87.4,44.81406029
164,0,5,19,4,7,5.700877125
164,0,5,19,6,7,5.700877125
164,0,5,19,3,7,5.700877125
164,0,5,19,5,7,5.700877125
164,0,5,19,17,7,5.700877125
165,0,5,2,218,205.5,102.3279043
165,0,5,2,320,205.5,102.3279043
165,0,5,2,71,205.5,102.3279043
165,0,5,2,213,205.5,102.3279043
166,0,5,20,17,17.14285714,9.685531674
166,0,5,20,19,17.14285714,9.685531674
166,0,5,20,14,17.14285714,9.685531674
166,0,5,20,5,17.14285714,9.685531674
166,0,5,20,32,17.14285714,9.685531674
166,0,5,20,26,17.14285714,9.685531674
166,0,5,20,7,17.14285714,9.685531674
167,0,5,21,11,7,5.656854249
167,0,5,21,3,7,5.656854249
168,0,5,22,3,6.777777778,4.465920336
168,0,5,22,16,6.777777778,4.465920336
168,0,5,22,6,6.777777778,4.465920336
168,0,5,22,9,6.777777778,4.465920336
168,0,5,22,6,6.777777778,4.465920336
168,0,5,22,4,6.777777778,4.465920336
168,0,5,22,11,6.777777778,4.465920336
168,0,5,22,3,6.777777778,4.465920336
168,0,5,22,3,6.777777778,4.465920336
169,0,5,23,13,19.125,14.51538593
169,0,5,23,10,19.125,14.51538593
169,0,5,23,21,19.125,14.51538593
169,0,5,23,35,19.125,14.51538593
169,0,5,23,6,19.125,14.51538593
169,0,5,23,47,19.125,14.51538593
169,0,5,23,11,19.125,14.51538593
169,0,5,23,10,19.125,14.51538593
170,0,5,3,8,8.333333333,6.08824003
170,0,5,3,2,8.333333333,6.08824003
170,0,5,3,11,8.333333333,6.08824003
170,0,5,3,19,8.333333333,6.08824003
170,0,5,3,4,8.333333333,6.08824003
170,0,5,3,6,8.333333333,6.08824003
171,0,5,4,3,8.428571429,5.349677338
171,0,5,4,7,8.428571429,5.349677338
171,0,5,4,6,8.428571429,5.349677338
171,0,5,4,15,8.428571429,5.349677338
171,0,5,4,15,8.428571429,5.349677338
171,0,5,4,2,8.428571429,5.349677338
171,0,5,4,11,8.428571429,5.349677338
172,0,5,5,70,102.8571429,60.81235777
172,0,5,5,76,102.8571429,60.81235777
172,0,5,5,175,102.8571429,60.81235777
172,0,5,5,18,102.8571429,60.81235777
172,0,5,5,179,102.8571429,60.81235777
172,0,5,5,134,102.8571429,60.81235777
172,0,5,5,68,102.8571429,60.81235777
173,0,5,6,49,44,30.65126425
173,0,5,6,92,44,30.65126425
173,0,5,6,14,44,30.65126425
173,0,5,6,21,44,30.65126425
173,0,5,6,44,44,30.65126425
174,0,5,7,136,75.375,44.08413223
174,0,5,7,71,75.375,44.08413223
174,0,5,7,48,75.375,44.08413223
174,0,5,7,57,75.375,44.08413223
174,0,5,7,14,75.375,44.08413223
174,0,5,7,40,75.375,44.08413223
174,0,5,7,112,75.375,44.08413223
174,0,5,7,125,75.375,44.08413223
175,0,5,8,29,54.75,32.12809185
175,0,5,8,15,54.75,32.12809185
175,0,5,8,107,54.75,32.12809185
175,0,5,8,91,54.75,32.12809185
175,0,5,8,54,54.75,32.12809185
175,0,5,8,35,54.75,32.12809185
175,0,5,8,37,54.75,32.12809185
175,0,5,8,70,54.75,32.12809185
176,0,5,9,170,121.2857143,84.55316727
176,0,5,9,172,121.2857143,84.55316727
176,0,5,9,11,121.2857143,84.55316727
176,0,5,9,259,121.2857143,84.55316727
176,0,5,9,79,121.2857143,84.55316727
176,0,5,9,106,121.2857143,84.55316727
176,0,5,9,52,121.2857143,84.55316727
177,0,6,10,155,171.3333333,60.61242997
177,0,6,10,80,171.3333333,60.61242997
177,0,6,10,228,171.3333333,60.61242997
177,0,6,10,167,171.3333333,60.61242997
177,0,6,10,249,171.3333333,60.61242997
177,0,6,10,149,171.3333333,60.61242997
178,0,6,11,189,145,58.94404126
178,0,6,11,202,145,58.94404126
178,0,6,11,54,145,58.94404126
178,0,6,11,102,145,58.94404126
178,0,6,11,189,145,58.94404126
178,0,6,11,134,145,58.94404126
179,0,6,12,75,62.8,20.25339478
179,0,6,12,74,62.8,20.25339478
179,0,6,12,27,62.8,20.25339478
179,0,6,12,71,62.8,20.25339478
179,0,6,12,67,62.8,20.25339478
180,0,6,13,35,38.8,16.8136849
180,0,6,13,20,38.8,16.8136849
180,0,6,13,66,38.8,16.8136849
180,0,6,13,34,38.8,16.8136849
180,0,6,13,39,38.8,16.8136849
181,0,6,14,47,22.16666667,15.07868252
181,0,6,14,19,22.16666667,15.07868252
181,0,6,14,21,22.16666667,15.07868252
181,0,6,14,31,22.16666667,15.07868252
181,0,6,14,8,22.16666667,15.07868252
181,0,6,14,7,22.16666667,15.07868252
182,0,6,15,28,34.66666667,14.2243922
182,0,6,15,25,34.66666667,14.2243922
182,0,6,15,51,34.66666667,14.2243922
183,0,6,16,129,108.6,33.95290856
183,0,6,16,78,108.6,33.95290856
183,0,6,16,130,108.6,33.95290856
183,0,6,16,66,108.6,33.95290856
183,0,6,16,140,108.6,33.95290856
184,0,6,17,67,32.33333333,32.33161507
184,0,6,17,27,32.33333333,32.33161507
184,0,6,17,3,32.33333333,32.33161507
185,0,6,18,110,91.66666667,41.53873694
185,0,6,18,137,91.66666667,41.53873694
185,0,6,18,131,91.66666667,41.53873694
185,0,6,18,67,91.66666667,41.53873694
185,0,6,18,30,91.66666667,41.53873694
185,0,6,18,75,91.66666667,41.53873694
186,0,6,19,2,11.5,10.47218538
186,0,6,19,19,11.5,10.47218538
186,0,6,19,22,11.5,10.47218538
186,0,6,19,3,11.5,10.47218538
187,0,6,2,248,286.5,54.44722215
187,0,6,2,325,286.5,54.44722215
188,0,6,20,21,24.16666667,12.25425096
188,0,6,20,42,24.16666667,12.25425096
188,0,6,20,28,24.16666667,12.25425096
188,0,6,20,29,24.16666667,12.25425096
188,0,6,20,5,24.16666667,12.25425096
188,0,6,20,20,24.16666667,12.25425096
189,0,6,21,7,9.5,3.535533906
189,0,6,21,12,9.5,3.535533906
190,0,6,22,12,12,2
190,0,6,22,14,12,2
190,0,6,22,10,12,2
191,0,6,23,27,20.66666667,15.50268794
191,0,6,23,32,20.66666667,15.50268794
191,0,6,23,3,20.66666667,15.50268794
192,0,6,3,9,10.33333333,2.309401077
192,0,6,3,9,10.33333333,2.309401077
192,0,6,3,13,10.33333333,2.309401077
193,0,6,4,8,12,5.656854249
193,0,6,4,16,12,5.656854249
194,0,6,5,73,79,8.485281374
194,0,6,5,85,79,8.485281374
195,0,6,6,40,21.6,12.11610498
195,0,6,6,22,21.6,12.11610498
195,0,6,6,20,21.6,12.11610498
195,0,6,6,20,21.6,12.11610498
195,0,6,6,6,21.6,12.11610498
196,0,6,7,98,74.66666667,36.17089069
196,0,6,7,93,74.66666667,36.17089069
196,0,6,7,33,74.66666667,36.17089069
197,0,6,8,69,58,23.58813261
197,0,6,8,46,58,23.58813261
197,0,6,8,90,58,23.58813261
197,0,6,8,58,58,23.58813261
197,0,6,8,65,58,23.58813261
197,0,6,8,20,58,23.58813261
198,0,6,9,56,132.5,62.24949799
198,0,6,9,112,132.5,62.24949799
198,0,6,9,163,132.5,62.24949799
198,0,6,9,199,132.5,62.24949799
199,0,7,10,89,99,14.14213562
199,0,7,10,109,99,14.14213562
200,0,7,11,132,166,109.5604856
200,0,7,11,58,166,109.5604856
200,0,7,11,254,166,109.5604856
200,0,7,11,79,166,109.5604856
200,0,7,11,307,166,109.5604856
201,0,7,12,29,89.4,57.70008666
201,0,7,12,98,89.4,57.70008666
201,0,7,12,32,89.4,57.70008666
201,0,7,12,131,89.4,57.70008666
201,0,7,12,157,89.4,57.70008666
202,0,7,13,19,33.33333333,23.66995282
202,0,7,13,16,33.33333333,23.66995282
202,0,7,13,79,33.33333333,23.66995282
202,0,7,13,32,33.33333333,23.66995282
202,0,7,13,19,33.33333333,23.66995282
202,0,7,13,35,33.33333333,23.66995282
203,0,7,14,9,19,13.31164903
203,0,7,14,19,19,13.31164903
203,0,7,14,5,19,13.31164903
203,0,7,14,42,19,13.31164903
203,0,7,14,14,19,13.31164903
203,0,7,14,25,19,13.31164903
204,0,7,15,30,42.6,24.29609022
204,0,7,15,54,42.6,24.29609022
204,0,7,15,47,42.6,24.29609022
204,0,7,15,73,42.6,24.29609022
204,0,7,15,9,42.6,24.29609022
205,0,7,16,51,92.42857143,70.04488357
205,0,7,16,176,92.42857143,70.04488357
205,0,7,16,38,92.42857143,70.04488357
205,0,7,16,86,92.42857143,70.04488357
205,0,7,16,207,92.42857143,70.04488357
205,0,7,16,42,92.42857143,70.04488357
205,0,7,16,47,92.42857143,70.04488357
206,0,7,17,53,27.33333333,16.10796904
206,0,7,17,19,27.33333333,16.10796904
206,0,7,17,41,27.33333333,16.10796904
206,0,7,17,23,27.33333333,16.10796904
206,0,7,17,16,27.33333333,16.10796904
206,0,7,17,12,27.33333333,16.10796904
207,0,7,18,104,99,54.24327915
207,0,7,18,148,99,54.24327915
207,0,7,18,56,99,54.24327915
207,0,7,18,188,99,54.24327915
207,0,7,18,39,99,54.24327915
207,0,7,18,56,99,54.24327915
207,0,7,18,102,99,54.24327915
208,0,7,19,3,9,5.196152423
208,0,7,19,12,9,5.196152423
208,0,7,19,12,9,5.196152423
209,0,7,2,248,202.3333333,129.6019547
209,0,7,2,102,202.3333333,129.6019547
209,0,7,2,237,202.3333333,129.6019547
209,0,7,2,425,202.3333333,129.6019547
209,0,7,2,85,202.3333333,129.6019547
209,0,7,2,117,202.3333333,129.6019547
210,0,7,20,11,19.16666667,6.524313502
210,0,7,20,29,19.16666667,6.524313502
210,0,7,20,19,19.16666667,6.524313502
210,0,7,20,22,19.16666667,6.524313502
210,0,7,20,21,19.16666667,6.524313502
210,0,7,20,13,19.16666667,6.524313502
211,0,7,21,8,5.5,2.886751346
211,0,7,21,3,5.5,2.886751346
211,0,7,21,3,5.5,2.886751346
211,0,7,21,8,5.5,2.886751346
212,0,7,22,12,8.2,4.604345773
212,0,7,22,7,8.2,4.604345773
212,0,7,22,14,8.2,4.604345773
212,0,7,22,4,8.2,4.604345773
212,0,7,22,4,8.2,4.604345773
213,0,7,23,20,21.8,7.661592524
213,0,7,23,32,21.8,7.661592524
213,0,7,23,21,21.8,7.661592524
213,0,7,23,25,21.8,7.661592524
213,0,7,23,11,21.8,7.661592524
214,0,7,3,27,13.14285714,8.668497975
214,0,7,3,10,13.14285714,8.668497975
214,0,7,3,6,13.14285714,8.668497975
214,0,7,3,23,13.14285714,8.668497975
214,0,7,3,9,13.14285714,8.668497975
214,0,7,3,4,13.14285714,8.668497975
214,0,7,3,13,13.14285714,8.668497975
215,0,7,4,6,11.14285714,8.745066636
215,0,7,4,9,11.14285714,8.745066636
215,0,7,4,4,11.14285714,8.745066636
215,0,7,4,29,11.14285714,8.745066636
215,0,7,4,7,11.14285714,8.745066636
215,0,7,4,7,11.14285714,8.745066636
215,0,7,4,16,11.14285714,8.745066636
216,0,7,5,231,142,85.60081775
216,0,7,5,207,142,85.60081775
216,0,7,5,168,142,85.60081775
216,0,7,5,64,142,85.60081775
216,0,7,5,40,142,85.60081775
217,0,7,6,41,33,16.8424068
217,0,7,6,50,33,16.8424068
217,0,7,6,56,33,16.8424068
217,0,7,6,8,33,16.8424068
217,0,7,6,28,33,16.8424068
217,0,7,6,22,33,16.8424068
217,0,7,6,26,33,16.8424068
218,0,7,7,24,95,85.97286394
218,0,7,7,109,95,85.97286394
218,0,7,7,211,95,85.97286394
218,0,7,7,36,95,85.97286394
219,0,7,8,23,56.16666667,44.53500496
219,0,7,8,136,56.16666667,44.53500496
219,0,7,8,18,56.16666667,44.53500496
219,0,7,8,46,56.16666667,44.53500496
219,0,7,8,78,56.16666667,44.53500496
219,0,7,8,36,56.16666667,44.53500496
220,0,7,9,120,168.375,109.3329613
220,0,7,9,65,168.375,109.3329613
220,0,7,9,201,168.375,109.3329613
220,0,7,9,43,168.375,109.3329613
220,0,7,9,355,168.375,109.3329613
220,0,7,9,279,168.375,109.3329613
220,0,7,9,194,168.375,109.3329613
220,0,7,9,90,168.375,109.3329613
221,0,8,10,41,146.5,91.68268258
221,0,8,10,248,146.5,91.68268258
221,0,8,10,243,146.5,91.68268258
221,0,8,10,221,146.5,91.68268258
221,0,8,10,129,146.5,91.68268258
221,0,8,10,65,146.5,91.68268258
221,0,8,10,194,146.5,91.68268258
221,0,8,10,31,146.5,91.68268258
222,0,8,11,112,110.125,75.44238578
222,0,8,11,34,110.125,75.44238578
222,0,8,11,179,110.125,75.44238578
222,0,8,11,50,110.125,75.44238578
222,0,8,11,239,110.125,75.44238578
222,0,8,11,35,110.125,75.44238578
222,0,8,11,75,110.125,75.44238578
222,0,8,11,157,110.125,75.44238578
223,0,8,12,40,71.33333333,50.49224363
223,0,8,12,59,71.33333333,50.49224363
223,0,8,12,116,71.33333333,50.49224363
223,0,8,12,28,71.33333333,50.49224363
223,0,8,12,34,71.33333333,50.49224363
223,0,8,12,151,71.33333333,50.49224363
224,0,8,13,9,30.75,20.83095224
224,0,8,13,12,30.75,20.83095224
224,0,8,13,62,30.75,20.83095224
224,0,8,13,9,30.75,20.83095224
224,0,8,13,38,30.75,20.83095224
224,0,8,13,48,30.75,20.83095224
224,0,8,13,20,30.75,20.83095224
224,0,8,13,48,30.75,20.83095224
225,0,8,14,16,13.66666667,9.604686356
225,0,8,14,6,13.66666667,9.604686356
225,0,8,14,8,13.66666667,9.604686356
225,0,8,14,19,13.66666667,9.604686356
225,0,8,14,27,13.66666667,9.604686356
225,0,8,14,4,13.66666667,9.604686356
225,0,8,14,29,13.66666667,9.604686356
225,0,8,14,4,13.66666667,9.604686356
225,0,8,14,10,13.66666667,9.604686356
226,0,8,15,41,31.75,17.52345367
226,0,8,15,13,31.75,17.52345367
226,0,8,15,12,31.75,17.52345367
226,0,8,15,53,31.75,17.52345367
226,0,8,15,53,31.75,17.52345367
226,0,8,15,37,31.75,17.52345367
226,0,8,15,12,31.75,17.52345367
226,0,8,15,33,31.75,17.52345367
227,0,8,16,141,66.5,51.38093031
227,0,8,16,12,66.5,51.38093031
227,0,8,16,35,66.5,51.38093031
227,0,8,16,105,66.5,51.38093031
227,0,8,16,107,66.5,51.38093031
227,0,8,16,10,66.5,51.38093031
227,0,8,16,25,66.5,51.38093031
227,0,8,16,97,66.5,51.38093031
228,0,8,17,50,37.42857143,29.97697529
228,0,8,17,94,37.42857143,29.97697529
228,0,8,17,22,37.42857143,29.97697529
228,0,8,17,28,37.42857143,29.97697529
228,0,8,17,49,37.42857143,29.97697529
228,0,8,17,12,37.42857143,29.97697529
228,0,8,17,7,37.42857143,29.97697529
229,0,8,18,137,73.75,38.1154262
229,0,8,18,92,73.75,38.1154262
229,0,8,18,71,73.75,38.1154262
229,0,8,18,51,73.75,38.1154262
229,0,8,18,41,73.75,38.1154262
229,0,8,18,118,73.75,38.1154262
229,0,8,18,39,73.75,38.1154262
229,0,8,18,41,73.75,38.1154262
230,0,8,19,14,16.57142857,9.144345117
230,0,8,19,15,16.57142857,9.144345117
230,0,8,19,2,16.57142857,9.144345117
230,0,8,19,29,16.57142857,9.144345117
230,0,8,19,11,16.57142857,9.144345117
230,0,8,19,26,16.57142857,9.144345117
230,0,8,19,19,16.57142857,9.144345117
231,0,8,2,322,172.5,122.11587
231,0,8,2,53,172.5,122.11587
231,0,8,2,53,172.5,122.11587
231,0,8,2,318,172.5,122.11587
231,0,8,2,60,172.5,122.11587
231,0,8,2,216,172.5,122.11587
231,0,8,2,273,172.5,122.11587
231,0,8,2,85,172.5,122.11587
232,0,8,20,5,15.14285714,13.24674264
232,0,8,20,4,15.14285714,13.24674264
232,0,8,20,10,15.14285714,13.24674264
232,0,8,20,2,15.14285714,13.24674264
232,0,8,20,20,15.14285714,13.24674264
232,0,8,20,32,15.14285714,13.24674264
232,0,8,20,33,15.14285714,13.24674264
233,0,8,21,6,5.333333333,1.632993162
233,0,8,21,7,5.333333333,1.632993162
233,0,8,21,4,5.333333333,1.632993162
233,0,8,21,3,5.333333333,1.632993162
233,0,8,21,7,5.333333333,1.632993162
233,0,8,21,5,5.333333333,1.632993162
234,0,8,22,1,5.833333333,5.879342367
234,0,8,22,2,5.833333333,5.879342367
234,0,8,22,5,5.833333333,5.879342367
234,0,8,22,3,5.833333333,5.879342367
234,0,8,22,7,5.833333333,5.879342367
234,0,8,22,17,5.833333333,5.879342367
235,0,8,23,24,13.5,10.53565375
235,0,8,23,3,13.5,10.53565375
235,0,8,23,6,13.5,10.53565375
235,0,8,23,21,13.5,10.53565375
236,0,8,3,3,9.714285714,7.296444013
236,0,8,3,3,9.714285714,7.296444013
236,0,8,3,18,9.714285714,7.296444013
236,0,8,3,4,9.714285714,7.296444013
236,0,8,3,15,9.714285714,7.296444013
236,0,8,3,19,9.714285714,7.296444013
236,0,8,3,6,9.714285714,7.296444013
237,0,8,4,4,9,5.773502692
237,0,8,4,9,9,5.773502692
237,0,8,4,14,9,5.773502692
237,0,8,4,7,9,5.773502692
237,0,8,4,18,9,5.773502692
237,0,8,4,1,9,5.773502692
237,0,8,4,10,9,5.773502692
238,0,8,5,59,74.6,57.42212117
238,0,8,5,160,74.6,57.42212117
238,0,8,5,29,74.6,57.42212117
238,0,8,5,103,74.6,57.42212117
238,0,8,5,22,74.6,57.42212117
239,0,8,6,9,14.5,8.734987121
239,0,8,6,23,14.5,8.734987121
239,0,8,6,27,14.5,8.734987121
239,0,8,6,12,14.5,8.734987121
239,0,8,6,4,14.5,8.734987121
